#Name	RA_deg	DEC_deg	RA_(J2000)	DEC_(J2000)	Redshift	Dist_[Mpc]	BAT_Type	BAT_flux	N_H	N_H Ref	Morphology	Stellar Mass	SDSS_u_petro	SDSS_u_petro_err	SDSS_g_petro	SDSS_g_petro_err	SDSS_r_petro	SDSS_r_petro_err	SDSS_i_petro	SDSS_i_petro_err	SDSS_z_petro	SDSS_z_petro_err	SDSS_u_Koss	SDSS_g_Koss	SDSS_r_Koss	SDSS_i_Koss	SDSS_z_Koss	griz_cont	GALEX_FUV	GALEX_FUV_err	GALEX_NUV	GALEX_NUV_err	E(B-V)_galactic	E(B-V)_calzetti	J_2MASS	J_2MASS_err	H_2MASS	H_2MASS_err	K_2MASS	K_2MASS_err	2MASS_cat	W1	W1_err	W1_extended?	W2	W2_err	W2_extended?	W3	W3_err	W3_extended?	W4	W4_err	W4_extended?	Asmus_12	Asmus_12_err	Asmus_18	Asmus_18_err	IRAC1	IRAC1_err	IRAC2	IRAC2_err	IRAC3	IRAC3_err	IRAC4	IRAC4_err	H_70	H_70_err	H_160	H_160_err	H_250	H_250_err	H_350	H_350_err	H_500	H_500_err	PAH 11.25	NeII	OIV	NeII_SFR	1.4GHz	1.4GHz_err	5GHz	5GHz_err	SUMSS_36cm	SUMSS_36cm_err	100GHz	100GHz_err	22GHz	22GHz_err	P857	P857_err	P545	P545_err	P353	P353_err	P217	P217_err	P143	P143_err	P100	P100_err	P70	P70_err	P44	P44_err	P30	P30_err	A9	A9_err	A18	A18_err	A65	A65_err	A90	A90_err	A140	A140_err	A160	A160_err	IP_dist	IP12	IP12_err	IP25	IP25_err	IP60	IP60_err	IP100	IP100_err	IF_dist	IF12	IF12_err	IF25	IF25_err	IF60	IF60_err	IF100	IF100_err	ILGA_12	ILGA_12_err	ILGA_25	ILGA_25_err	ILGA_60	ILGA_60_err	ILGA_100	ILGA_100_err
MCG-02-08-014	43.0975	-8.510277778	02h52m23.4s	-08d30m37s	0.016752	72.67050275	Sy 2 Hidden	2.61E-11	23.1	B11	S	10.01	16.79494	0.1584067	14.86937	0.2077965	14.00836	0.1761425	13.51635	0.1755941	13.1865	0.1322537	17	14.69	13.9	13.42	13.12		19.40816689	0.055312879	18.78191376	0.029658031	0.0453	0.555	11.792	0.021	10.995	0.025	10.663	0.043	XSC	0.019290027	0.000970374	TRUE	0.021390549	0.00107604	TRUE	0.042500375	0.006405748	FALSE	0.102625113	0.015623817	FALSE	0.0436	0.0077	0	0	0	0	0	0	0	0	0	0	0.336656404	0.018650344	0.540515105	0.040998488	0.451152772	0.062422871	0	0.239805289	0	0.138354577	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.212944	0	0	0	0	0.298	0.03874	0	0	0	0	0	0	0	0	0	0
MCG-02-08-038	45.01791667	-10.82472222	03h00m04.3s	-10d49m29s	0.032589	143.0548459	Sy 1	1.76E-11				0																	19.20512962	0.048367843	18.58381653	0.024567459	0.0598		12.327	0.039	11.61	0.052	11.276	0.079	XSC	0.02332023	0.001173112	TRUE	0.025062358	0.001335455	FALSE	0.039883454	0.006015023	FALSE	0.086786794	0.013330025	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.125661068	0.009823266	0.34	0.028075838	0.27006495	0.047268654	0	0.149986759	0	0.048241684	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG-02-12-050	69.55916667	-10.79583333	04h38m14.2s	-10d47m45s	0.036352	160.0161325	Sy 1.2	1.90E-11	20	B11	M/S	10.73											15.32	14.01	13.39	13.02	12.87		17.56503677	0.068041757	17.05038071	0.030099429	0.0601	0.205	12.308	0.025	11.59	0.034	11.202	0.052	XSC	0.017969369	0.000903939	TRUE	0.018189549	0.000915015	TRUE	0.04040106	0.006067466	TRUE	0.099828293	0.01521543	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.603	0.042375461	1.376	0.075761139	0.870156994	0.084357681	0.373066423	0.042135421	0.168920676	0.026469289	0.00E+00	0.00E+00	0.00E+00	0	0.0106	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.682	0.111	0	0	0	0	2.752929	0	0	0	0	0.688	0.04816	1.72	0.1204	7.014093	0	0	0	0	0.636	0.05088	0	0	0	0	0	0	0	0	0	0
MCG-02-14-009	79.08833333	-10.56138889	05h16m21.2s	-10d33m41s	0.028453	124.5170147	Sy 1	1.36E-11				0																	0	0	16.21829	0.0186455	0.1442		12.012	0.029	11.196	0.034	10.585	0.046	XSC	0.021268303	0.001187681	FALSE	0.028616857	0.001524857	FALSE	0.085269313	0.012851974	FALSE	0.158508898	0.02418794	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.342954623	0.033224569	0.813186212	0.060229199	0.610174505	0.093199508	0.294308948	0.046729087	0	0.108903796	0.00E+00	0.00E+00	0.00E+00	0	0.0037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08981	0.021	0	0	0	0	0	0	0	0	0	0	12.78945	0	0	0	0	0.434	0.04774	0	0	20.555379	0	0	0.184	0.02576	0.435	0.0609	0	0	0	0	0	0	0	0	0	0
MCG-03-04-072	22.02791667	-18.80861111	01h28m06.7s	-18d48m31s	0.046	203.91543	Sy 1 NL	1.97E-11	20	B11		0																	16.19156456	0.028063888	15.91932583	0.013556432	0.0169		13.223	0.037	12.551	0.051	12.041	0.061	XSC	0.015766411	0.000793121	TRUE	0.023562531	0.001263203	FALSE	0.044339701	0.006687091	FALSE	0.084111165	0.012835089	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.115296719	0.008991682	0.225427733	0.017407308	0.177435144	0.020000082	0.12355148	0.018921107	0	0.065668739	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG-03-34-064	200.6020833	-16.72833333	13h22m24.5s	-16d43m42s	0.016541	71.74373316	Sy 1.8	3.05E-11	23.6	B11	E	10.43											15.81	13.65	12.79	12.37	12.2		18.12653923	0.066318229	17.5568161	0.029001521	0.0674	0.376	10.902	0.017	10.177	0.021	9.85	0.028	XSC	0.061247489	0.003075336	TRUE	0.112548413	0.005997174	FALSE	0.639545402	0.09597701	TRUE	2.08750689	0.314906318	FALSE	0.5306	0.0654	0	0	0	0	0	0	0	0	0	0	5.098933136	0.257041995	3.444156642	0.197505545	1.174475819	0.12154971	0.43480503	0.043543614	0	0.138995149	5.35E-20	5.78E-20	1.11E-19	6.815206251	0.2753	0	0.0911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4526	0.0106	1.873	0.0453	4.537	0.457	4.634	0.106	0	0	0	0	15.948786	0.887	0.09757	2.79	0.279	5.71	0.7423	5.81	0.7553	16.780749	0.879	0.07032	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG-05-23-016	146.9175	-30.94861111	09h47m40.2s	-30d56m55s	0.008486	36.58169972	Sy 2	2.01E-10	22.2	B11	I	9.56											15.73	14.01	13.47	12.72	12.85		0	0	0	0	0.0927	0.324	10.613	0.017	9.855	0.02	9.401	0.022	XSC	0.126395857	0.006346542	TRUE	0.172433616	0.009188174	FALSE	0.550038088	0.082544587	TRUE	1.675149788	0.251948722	FALSE	0.7143	0.0714	1.4566	0.0516	0	0	0	0	0	0	0	0	1.454143174	0.074134868	0.477012325	0.03050735	0.135786743	0.022269054	0	0.070445459	0	0.044750762	1.33E-20	1.81E-20	2.80E-20	0.224406679	0.0146	0	0	0	0.0313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3839	0.0143	1.391	0.0209	0	0	1.277	0.0842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG-06-30-015	203.97375	-34.29555556	13h35m53.7s	-34d17m44s	0.007749	33.38577246	Sy 1.2	6.33E-11	21.7	B11		0																	19.08691406	0.050362635	17.71574211	0.010054274	0.0521		10.899	0.012	10.128	0.013	9.618	0.017	XSC	0.099022261	0.004972069	TRUE	0.134097887	0.007189075	FALSE	0.326883323	0.049268556	FALSE	0.683681214	0.10337344	FALSE	0.3408	0.0629	0	0	0.106795201	0.005901721	0.127805068	0.007062769	0.157288815	0.007243418	0.239365326	0.008818545	1.204880083	0.063410185	0.762027881	0.067837685	0.232379608	0.039966136	0	0.107407274	0	0.074144201	4.50E-20	4.20E-21	2.35E-20	0	0	0	0.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2798	0.0321	0.5908	0.0112	0	0	1.035	0.119	0	0	0	0	37.344737	0.402	0.02814	0.805	0.07245	1.12	0.0896	0	0	12.23952	0.38	0.0342	0.809	0.05663	1.09	0.0763	0	0	0	0	0	0	0	0	0	0
MCG-07-03-007	16.36166667	-42.21611111	01h05m26.8s	-42d12m58s	0.029884	130.9184179	Sy 2	1.20E-11				0																	20.78470802	0.286114514	19.4019146	0.086082339	0.0099		11.974	0.019	11.26	0.026	10.956	0.041	XSC	0.013762213	0.000692301	TRUE	0.011275593	0.000567213	TRUE	0.043638657	0.006577312	FALSE	0.142045643	0.021556422	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.312850317	0.017297871	0.457087342	0.028749446	0.186238253	0.029661623	0.109046872	0.015286951	0	0.090875729	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1009	0.0275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.625587	0	0	0	0	0.295	0.04425	0	0	0	0	0	0	0	0	0	0
MCG+00-09-042	49.25916667	1.255	03h17m02.2s	+01d15m18s	0.023761	103.6205182	Sy 2 LINER	1.33E-11				0	17.83529	0.05594036	15.89332	0.05492952	14.80031	0.04560151	14.18656	0.04435405	13.73291	0.04068806							21.46024704	0.31671527	20.01778793	0.056153111	0.0945		12.271	0.028	11.431	0.031	10.921	0.044	XSC	0.023170363	0.001165573	TRUE	0.027811341	0.001399035	TRUE	0.09384103	0.014152633	FALSE	0.198085938	0.03015693	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	3.792976518	0.192239974	4.155356195	0.241463939	1.568558639	0.086694029	0.59356387	0.033549699	0.183632182	0.012882711	0.00E+00	0.00E+00	0.00E+00	0	0.0271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07229	0.0203	0	0	2.133	0.218	4.072	0.307	3.908	0.33	5.893	0.35	3.051251	0	0	0	0	2.57	0.2313	5.11	0.4599	10.930717	0	0	0	0	2.67	0.2136	0	0	0	0	0	0	0	0	0	0
MCG+01-57-016	340.0708333	8.053888889	22h40m17.0s	+08d03m14s	0.024974	109.0091633	Sy 1.8	1.66E-11			S	10.26	15.74116	0.02089863	14.68771	0.03808239	14.05156	0.03757104	13.72493	0.03961539	13.47243	0.03590714	15.88	14.17	13.58	13.3	13.23		16.5443821	0.031982005	16.39512062	0.01852064	0.074	0.12	12.007	0.025	11.289	0.034	10.841	0.043	XSC	0.027856903	0.001401327	TRUE	0.027581758	0.001387485	TRUE	0.084254434	0.012691657	FALSE	0.235100551	0.035547492	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.935511211	0.050901838	0.966184388	0.107610964	0.51256673	0.056276917	0.202432167	0.026569717	0	0.090717363	0.00E+00	0.00E+00	0.00E+00	0	0.0156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1411	0.0422	0	0	0.8734	0.0491	0	0	0	0	9.763088	0	0	0	0	0.858	0.07722	1.43	0.1144	4.862059	0.203	0.03654	0.344	0.05848	0.826	0.06608	0	0	0	0	0	0	0	0	0	0
MCG+02-21-013	121.1933333	10.77666667	08h04m46.4s	+10d46m36s	0.034434	151.3596526	Sy 2	1.52E-11			I	10.68	16.22993	0.07641719	14.49652	0.04263512	13.71	0.03425609	13.2687	0.02475998	12.92714	0.02986009	16.11	14.4	13.68	13.24	13.07		19.32946014	0.133246779	18.11081505	0.044338927	0.0229	0.18	11.733	0.022	10.975	0.033	10.661	0.036	XSC	0.017113263	0.000860874	TRUE	0.013849112	0.000696672	TRUE	0.032598136	0.004895616	TRUE	0.063863637	0.009809141	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.713184129	0.046419526	1.70093992	0.103471618	0.90564356	0.097708195	0.390269009	0.048751423	0.126435179	0.021900229	0.00E+00	0.00E+00	0.00E+00	0	0.0222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7533	0.0974	0	0	0	0	6.156252	0	0	0	0	0.568	0.06816	0	0	19.925003	0	0	0	0	0.51	0.051	0	0	0	0	0	0	0	0	0	0
MCG+02-57-002	335.9375	11.83583333	22h23m45.0s	+11d50m09s	0.029	126.9623967	Sy 1.5	1.42E-11				0	16.67881	0.03550105	15.31963	0.01743376	14.54783	0.01818358	14.174	0.0175072	13.94427	0.01313105							0	0	0	0	0.0704		12.733	0.033	11.962	0.05	11.572	0.055	XSC	0.009942333	0.000500144	TRUE	0.009344141	0.000470052	TRUE	0.038007682	0.005735868	FALSE	0.105785932	0.016203961	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.539221604	0.027366138	0.666847553	0.081146823	0.341515696	0.033595053	0.164379566	0.026223425	0.092701721	0.012953446	0.00E+00	0.00E+00	0.00E+00	0	0.0037	0.0006	0	0	0	0	0	0	2.29E-04	5.40E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5754	0.0387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG+04-22-042	140.9291667	22.90916667	09h23m43.0s	+22d54m33s	0.032349	141.9761485	Sy 1.2	3.99E-11	20.6	B11	S	10.49	15.59799	0.03654682	14.609	0.07779329	13.97248	0.09806243	13.57771	0.02436739	13.3967	0.06710922	16.62	14.78	14.06	13.61	13.51		15.33457	0.01383192	15.3214	0.008231821	0.0377	0.265	12.033	0.024	11.252	0.036	10.691	0.034	XSC	0.037543334	0.001888597	TRUE	0.04506319	0.002401205	FALSE	0.102045243	0.015380478	FALSE	0.193576952	0.029376659	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.13101859	0.012015165	0.399	0.027010484	0.385105488	0.055791626	0.182770662	0.033622718	0.103045638	0.017087521	0.00E+00	0.00E+00	0.00E+00	0	0.0106	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07837	0.0153	0.1777	0.0473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG+04-48-002	307.14625	25.73333333	20h28m35.1s	+25d44m00s	0.0139	60.16832261	Sy 2	7.78E-11			M/S	10.2											15.08	13.45	12.7	12.41	12.22		0	0	0	0	0.3808	0.12	11.312	0.021	10.39	0.021	9.926	0.028	XSC	0.05280661	0.002656408	TRUE	0.046530677	0.00235166	TRUE	0.276612232	0.041519983	TRUE	0.511950436	0.076854113	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	9.698	0.485765591	10.445	0.52395848	3.964123211	0.416948383	1.400819027	0.15991088	0.417446118	0.053092187	0.00E+00	0.00E+00	0.00E+00	0	0.0856	0	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3881	0.0112	0.538	0.0157	7.557	0.275	12.16	0.289	10.89	1.18	9.012	1.08	10.816092	0.58	0.058	1.06	0.0848	11.2	1.008	17.6	1.76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG+05-03-013	12.89583333	29.40138889	00h51m35.0s	+29d24m05s	0.035955	158.2224297	Sy 1	9.81E-12				0	16.45107	7.228949	14.6067	0.4268329	13.8977	0.2193925	13.56523	0.3244016	13.47635	1.059322							17.20280647	0.068064451	16.64755058	0.032175019	0.0533		12.121	0.025	11.429	0.033	11.045	0.046	XSC	0.016358099	0.000822885	TRUE	0.013008342	0.000654378	TRUE	0.033480564	0.005026721	TRUE	0.09350905	0.014269176	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.825125235	0.045674729	1.889839116	0.165625183	1.117930774	0.113511624	0.488640604	0.053055789	0.16375572	0.026097873	0.00E+00	0.00E+00	0.00E+00	0	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02	0.108	0	0	0	0	14.764391	0	0	0	0	0.95	0.1235	0	0	35.160232	0	0	0	0	0.944	0.11328	0	0	0	0	0	0	0	0	0	0
MCG+05-28-032	177.19125	29.64111111	11h48m45.9s	+29d38m28s	0.023016	100.3156406	LINER	2.45E-11	22.7	V13	S	10.14	16.77587	0.0477333	15.11244	0.02009015	14.25501	0.01456236	13.77834	0.01317242	13.38271	0.01417212	16.52	15.04	14.23	13.74	13.44		0	0	0	0	0.0166	0.41	12.084	0.018	11.228	0.022	10.753	0.026	XSC	0.023907427	0.00120265	TRUE	0.024155828	0.001215146	TRUE	0.049430245	0.007450233	FALSE	0.117504269	0.017930768	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.875578763	0.049042089	1.380758942	0.120503708	0.506840089	0.05068822	0.272385535	0.031610249	0	0.086166451	0.00E+00	0.00E+00	0.00E+00	0	0.0135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8662	0.0171	0	0	0	0	7.642598	0	0	0	0	0.672	0.07392	1.16	0.116	9.644866	0	0	0	0	0.692	0.11072	0	0	0	0	0	0	0	0	0	0
MCG+06-16-028	108.51625	35.27916667	07h14m03.9s	+35d16m45s	0.015694	68.02640073	Sy 2	1.67E-11				0																	16.66722298	0.031885624	16.10190582	0.01331533	0.0464		11.458	0.018	10.686	0.027	10.185	0.021	XSC	0.04885768	0.002457759	TRUE	0.06231921	0.003320697	FALSE	0.229928478	0.03463525	FALSE	0.473863924	0.07177434	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	2.548648641	0.128469873	2.48741775	0.154869041	0.866642876	0.089646365	0.355018494	0.039938702	0.11687965	0.016868359	0.00E+00	0.00E+00	0.00E+00	0	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2136	0.0115	0.3852	0.0273	0	0	2.282	0.113	0	0	0	0	15.227167	0.242	0.03388	0.699	0.06291	2.25	0.225	3.16	0.2844	15.64025	0.269	0.03228	0.651	0.05208	0	0	0	0	0	0	0	0	0	0	0	0
MCG+06-24-008	161.2041667	38.18111111	10h44m49.0s	+38d10m52s	0.025881	113.0446443	Sy 1.9	1.40E-11	23.81	V13	M/S	10.23	16.22465	0.04290153	14.71523	0.01459239	13.97885	0.01677915	13.5766	0.01566514	13.26913	0.02276329	15.7	14.64	13.97	13.56	13.28		19.79666	0.335691	18.61534	0.1129542	0.0141	0.23	11.967	0.021	11.214	0.031	10.806	0.036	XSC	0.017113263	0.000860874	TRUE	0.012308976	0.000619196	TRUE	0.02779667	0.004177353	TRUE	0.046951951	0.007243229	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.751518657	0.051344516	1.85048333	0.103566486	0.685769847	0.067777655	0.278572926	0.033812706	0.085696793	0.017038036	0.00E+00	0.00E+00	0.00E+00	0	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.738	0.0433	0	0	0	0	10.073959	0	0	0	0	0.6	0.132	1.31	0.131	8.192478	0	0	0	0	0.472	0.0472	0	0	0	0	0	0	0	0	0	0
MCG+06-49-019	336.7741667	36.36166667	22h27m05.8s	+36d21m42s	0.021328	92.8408452	Sy 2	1.98E-11			S	10.56	15.9922	0.03778159	14.02519	0.08541399	13.16193	0.07194934	12.71866	0.05940552	12.49781	0.04070598	15.37	13.58	12.82	12.46	12.3		18.57037926	0.122035623	17.735569	0.041217636	0.0983	0.265	11.293	0.021	10.553	0.028	10.254	0.029	XSC	0.027538871	0.001385328	TRUE	0.016802407	0.000849194	TRUE	0.019968682	0.003020101	FALSE	0.04193469	0.006592417	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.141768449	0.012899479	0.517	0.039118199	0.562350577	0.089110005	0	0.297732682	0	0.090074767	0.00E+00	0.00E+00	0.00E+00	0	0.0075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG+08-11-011	88.72333333	46.43944444	05h54m53.6s	+46d26m22s	0.020484	89.11037791	Sy 1.5	1.33E-10			S	10.91											14.41	12.78	12.04	11.58	11.42		17.34676743	0.044799183	16.60485268	0.017580496	0.1833	0.29	10.632	0.019	9.797	0.02	9.253	0.022	XSC	0.166929402	0.008397294	TRUE	0.202965366	0.010210064	TRUE	0.572259174	0.08589711	TRUE	1.533393601	0.230193387	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	2.639	0.142161712	3.467	0.178049181	2.523032196	0.282243511	1.138410818	0.169408969	0.399228254	0.070576272	0.00E+00	0.00E+00	0.00E+00	0	0.2461	0	0.083	0	0	0	0.0071	0.0005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3396	0.018	1.283	0.0352	2.485	0.0992	2.377	0.0618	3.991	0.249	0	0	3.057771	0.632	0.03792	1.98	0.1386	2.8	0.224	4.48	0.3584	3.627213	0.639	0.03834	1.95	0.117	0	0	0	0	0	0	0	0	0	0	0	0
MCG+11-11-032	133.8020833	64.39611111	08h55m12.5s	+64d23m46s	0.036252	159.5642234	Sy 2	1.77E-11			S	10.33	18.03659	0.06972883	16.18038	0.01767273	15.11943	0.01553666	14.59299	0.01249663	14.17043	0.007965447	19.09	15.8	14.89	14.39	14.06		0	0	20.78312492	0.099270687	0.0879	0.88	12.78	0.031	11.998	0.047	11.434	0.049	XSC	0.010907691	0.000548706	TRUE	0.01368428	0.000729171	FALSE	0.024366478	0.003679761	FALSE	0.041271822	0.006407588	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.112673077	0.007877901	0.316852188	0.019979939	0.23934127	0.032743852	0.108589548	0.017288719	0	0.062236016	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCG+12-10-067	161.0354167	70.40527778	10h44m08.5s	+70d24m19s	0.033577	147.4993705	Sy 2	1.29E-11	23.3	B11		0																	19.36793327	0.163337752	19.01352882	0.089282662	0.0562		11.978	0.028	11.159	0.042	10.805	0.042	XSC	0.019042889	0.000957942	TRUE	0.019436673	0.000977751	TRUE	0.0722425	0.010843726	TRUE	0.180989611	0.027413798	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.869	0.046492538	1.908	0.098900076	1.267351532	0.177010862	0.533202427	0.088491192	0.178797405	0.025194164	0.00E+00	0.00E+00	0.00E+00	0	0.0149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1662	0.00557	0	0	0.9093	0.0728	0	0	0	0	9.907083	0	0	0.264	0.02904	0.953	0.08577	2.82	0.1692	10.255673	0	0	0.254	0.01778	1	0.05	0	0	0	0	0	0	0	0	0	0
Mrk10	116.87125	60.93361111	07h47m29.1s	+60d56m01s	0.029255	128.1030409	Sy 1.2	1.48E-11			S	10.73											15.3	13.62	12.97	12.57	12.49		16.5680027	0.047472693	16.24543381	0.025060788	0.04	0.18	11.521	0.025	10.852	0.037	10.512	0.045	XSC	0.027856903	0.001401327	TRUE	0.023846351	0.001199578	TRUE	0.051759821	0.007806157	FALSE	0.142841252	0.021722396	FALSE	0	0	0	0	0	0	0	0	0	0	0	0	0.713	0.039857436	1.973	0.101091941	1.42000264	0.143003759	0.700160007	0.071045202	0.288164504	0.041001231	0.00E+00	0.00E+00	0.00E+00	0	0.0063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9178	0.0443	0	0	0	0	23.547124	0	0	0.283	0.03962	0.848	0.06784	2.23	0.1784	10.566368	0.14	0.0266	0.221	0.02873	0.813	0.04878	0	0	0	0	0	0	0	0	0	0
Mrk1018	31.56666667	-0.291388889	02h06m16.0s	-00d17m29s	0.042436	187.6300936	Sy 1.5	3.30E-11	20.5	B11	M	10.92	14.94001	0.005922729	14.18674	0.01272535	13.60739	0.01385722	13.2696	0.01376718	13.11292	0.01062782	16.59	14.45	13.65	13.28	13.06		16.00872231	0.006126101	15.94877148	0.003373961	0.0233	0.18	11.749	0.021	11.061	0.028	10.659	0.042	XSC	0.028011272	0.001409092	TRUE	0.03038239	0.001618934	FALSE	0.050535057	0.007616752	FALSE	0.077992645	0.011946671	FALSE	0.0529	0.0053	0	0	0	0	0	0	0	0	0	0	0.068410402	0.011639073	0.115368952	0.015412226	0.146799844	0.023292863	0.120303414	0.014005543	0.077698545	0.013120882	0.00E+00	0.00E+00	0.00E+00	0	0.0043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
